from,to,weight
vinyl acetate,cone calorimeter,0.034482758620689655
aromatization,brønsted–lowry acid–base theory,0.044444444444444446
aromatization,zsm-5,0.1259259259259259
aromatization,moiety,0.02962962962962963
aromatization,butane,0.02962962962962963
aromatization,deoxygenation,0.02962962962962963
fischer–tropsch process,carbon fibers,0.08923884514435695
fischer–tropsch process,water-gas shift reaction,0.031496062992125984
fischer–tropsch process,particle (ecology),0.03412073490813648
fischer–tropsch process,cobalt oxide,0.03937007874015748
fischer–tropsch process,space velocity,0.03412073490813648
signal (programming language),acoustic emission,0.029069767441860465
platinum nanoparticles,carbon fibers,0.07981220657276995
platinum nanoparticles,particle (ecology),0.03286384976525822
platinum nanoparticles,glassy carbon,0.03755868544600939
ceramic matrix composite,matrix (chemical analysis),0.10793650793650794
ceramic matrix composite,brittleness,0.02857142857142857
ceramic matrix composite,spark plasma sintering,0.02857142857142857
noble metal,carbon fibers,0.03773584905660377
noble metal,oxygen evolution,0.033542976939203356
noble metal,bimetallic strip,0.04821802935010482
emulsion polymerization,chain transfer,0.06086956521739131
emulsion polymerization,particle (ecology),0.0391304347826087
emulsion polymerization,raft,0.0782608695652174
emulsion polymerization,dispersity,0.06521739130434782
emulsion polymerization,pickering emulsion,0.05217391304347826
emulsion polymerization,polystyrene,0.05217391304347826
distilled water,universal testing machine,0.05333333333333334
refinery,refining (metallurgy),0.07655502392344497
refinery,fluid catalytic cracking,0.0861244019138756
refinery,naphtha,0.06220095693779904
refinery,petrochemical,0.03827751196172249
nanopillar,nanoporous,0.06806282722513089
nanopillar,anodizing,0.041884816753926704
nanopillar,nanorod,0.031413612565445025
temperature coefficient,atmospheric temperature range,0.13917525773195877
temperature coefficient,dielectric loss,0.04639175257731959
powder metallurgy,particle (ecology),0.04590163934426229
powder metallurgy,matrix (chemical analysis),0.03770491803278689
powder metallurgy,metal matrix composite,0.05245901639344262
powder metallurgy,relative density,0.03278688524590164
powder metallurgy,spark plasma sintering,0.047540983606557376
bentonite,langmuir adsorption model,0.03588907014681892
bentonite,thermogravimetric analysis,0.037520391517128875
coalescence (physics),particle (ecology),0.05583756345177665
coalescence (physics),ostwald ripening,0.04060913705583756
coalescence (physics),void (composites),0.04060913705583756
orthorhombic crystal system,rietveld refinement,0.04192546583850932
orthorhombic crystal system,tetragonal crystal system,0.10093167701863354
orthorhombic crystal system,monoclinic crystal system,0.08229813664596274
orthorhombic crystal system,atmospheric temperature range,0.029503105590062112
orthorhombic crystal system,powder diffraction,0.03260869565217391
orthorhombic crystal system,crystal (programming language),0.034161490683229816
mass fraction,fraction (chemistry),0.07073170731707316
mass fraction,volume fraction,0.06341463414634146
mass fraction,particle (ecology),0.041463414634146344
thermosetting polymer,thermogravimetric analysis,0.0547945205479452
thermosetting polymer,thermal stability,0.0547945205479452
coupling reaction,reactivity,0.0335195530726257
metal matrix composite,specific strength,0.036243822075782535
metal matrix composite,powder metallurgy,0.05271828665568369
metal matrix composite,matrix (chemical analysis),0.17627677100494235
metal matrix composite,volume fraction,0.03459637561779242
metal matrix composite,orthogonal array,0.051070840197693576
metal matrix composite,particle (ecology),0.05930807248764415
microanalysis,energy-dispersive x-ray spectroscopy,0.03205128205128205
microanalysis,carbon fibers,0.03205128205128205
filler (materials),thermal stability,0.030821917808219176
refractory (planetary science),refractory metals,0.06068601583113457
refractory (planetary science),carbon fibers,0.0395778364116095
refractory (planetary science),slag (welding),0.05013192612137203
refractory (planetary science),brick,0.06068601583113457
refractory (planetary science),mullite,0.03430079155672823
transparent ceramics,ytterbium,0.033783783783783786
transparent ceramics,hot isostatic pressing,0.060810810810810814
transparent ceramics,spark plasma sintering,0.07432432432432433
realization (probability),characterization,0.02962962962962963
temperature gradient,dendrite (mathematics),0.033707865168539325
electrospinning,polyvinyl alcohol,0.03008849557522124
electrospinning,polyacrylonitrile,0.061946902654867256
electrospinning,carbon fibers,0.035398230088495575
electrospinning,thermal stability,0.03185840707964602
electrospinning,thermogravimetric analysis,0.03008849557522124
phase inversion,ultrafiltration (renal),0.07051282051282051
phase inversion,thermal stability,0.057692307692307696
phase inversion,biofouling,0.057692307692307696
phase inversion,polysulfone,0.03205128205128205
phase inversion,ceramic membrane,0.03205128205128205
phase inversion,nanofiltration,0.03205128205128205
phase inversion,filtration (mathematics),0.03205128205128205
resistive touchscreen,non-volatile memory,0.06398104265402843
hydrothermal synthesis,crystal (programming language),0.029585798816568046
hydrothermal synthesis,morphology,0.029585798816568046
hydrothermal synthesis,characterization,0.03353057199211045
hydrothermal synthesis,zsm-5,0.03353057199211045
hydrothermal synthesis,nanorod,0.03550295857988166
triethoxysilane,thermogravimetric analysis,0.04504504504504504
triethoxysilane,surface modification,0.10810810810810811
triethoxysilane,silanization,0.036036036036036036
soda-lime glass,glass recycling,0.1476510067114094
mullite,thermal shock,0.03732503888024884
mullite,cordierite,0.03110419906687403
mullite,shrinkage,0.029548989113530325
dielectric loss,atmospheric temperature range,0.03655913978494624
dielectric loss,high-κ dielectric,0.034408602150537634
dielectric loss,dissipation factor,0.1032258064516129
gel permeation chromatography,chain transfer,0.0423728813559322
gel permeation chromatography,molar mass distribution,0.038135593220338986
gel permeation chromatography,thermogravimetric analysis,0.08050847457627118
gel permeation chromatography,atom-transfer radical-polymerization,0.1016949152542373
gel permeation chromatography,polystyrene,0.029661016949152543
gel permeation chromatography,thermal stability,0.03389830508474576
chemisorption,physisorption,0.06276150627615062
chemisorption,temperature-programmed reduction,0.03765690376569038
chemisorption,langmuir adsorption model,0.05230125523012552
red mud,alkalinity,0.0380952380952381
red mud,bayer process,0.13095238095238096
red mud,slag (welding),0.04047619047619048
uranyl,peroxide,0.061224489795918366
uranyl,proton nmr,0.030612244897959183
uranyl,thermal stability,0.030612244897959183
isostructural,orthorhombic crystal system,0.061611374407582936
isostructural,powder diffraction,0.037914691943127965
isostructural,rietveld refinement,0.03317535545023697
structural material,hardening (computing),0.031578947368421054
structural material,abrasion (mechanical),0.031578947368421054
structural material,shrinkage,0.031578947368421054
electron mobility,organic semiconductor,0.049528301886792456
electron mobility,charge carrier,0.0589622641509434
electron mobility,wide-bandgap semiconductor,0.04009433962264151
electron mobility,passivation,0.04481132075471698
indentation,vickers hardness test,0.09761904761904762
indentation,brittleness,0.04523809523809524
indentation,scratch,0.02857142857142857
indentation,spark plasma sintering,0.02857142857142857
template method pattern,template,0.24444444444444444
template method pattern,specific surface area,0.05555555555555555
template method pattern,mesoporous organosilica,0.044444444444444446
template method pattern,nanomaterials,0.03333333333333333
template method pattern,carbon fibers,0.06666666666666667
template method pattern,anodizing,0.05555555555555555
dangling bond,electron mobility,0.028846153846153848
dangling bond,amorphous carbon,0.028846153846153848
dangling bond,passivation,0.15384615384615385
dangling bond,carbon fibers,0.028846153846153848
dangling bond,deposition,0.038461538461538464
dangling bond,surface modification,0.038461538461538464
dangling bond,molybdenum disulfide,0.038461538461538464
nickel oxide,non-blocking i/o,0.2591093117408907
nickel oxide,carbon fibers,0.03643724696356275
friction stir welding,base metal,0.05223880597014925
friction stir welding,friction stir processing,0.07462686567164178
cavity magnetron,deposition,0.1171875
cavity magnetron,physical vapor deposition,0.03125
cavity magnetron,texture (cosmology),0.03125
cavity magnetron,thermocouple,0.0390625
gas composition,carbon fibers,0.05660377358490566
gas composition,wood gas generator,0.04716981132075472
industrial waste,slag (welding),0.10294117647058823
industrial waste,red mud,0.029411764705882353
selected area diffraction,nanorod,0.044444444444444446
selected area diffraction,powder diffraction,0.07777777777777778
selected area diffraction,energy-dispersive x-ray spectroscopy,0.03333333333333333
selected area diffraction,thermogravimetric analysis,0.03333333333333333
ilmenite,rutile,0.07526881720430108
gravimetric analysis,carbon fibers,0.03201970443349754
gravimetric analysis,thermal stability,0.05665024630541872
gravimetric analysis,thermogravimetric analysis,0.15763546798029557
biogas,carbon dioxide reforming,0.04830917874396135
biogas,carbon fibers,0.06280193236714976
biogas,methane reformer,0.04830917874396135
cobalt oxide,fischer–tropsch process,0.05415162454873646
cobalt oxide,oxygen evolution,0.06498194945848375
cobalt oxide,carbon fibers,0.05054151624548736
cobalt oxide,overpotential,0.032490974729241874
sulfonic acid,surface modification,0.03636363636363636
tellurium,bismuth,0.0641025641025641
tellurium,deposition,0.05128205128205128
tellurium,figure of merit,0.038461538461538464
borosilicate glass,vitrification,0.05449591280653951
coprecipitation,layered double hydroxides,0.049132947976878616
coprecipitation,hydrotalcite,0.031791907514450865
calcium silicate hydrate,slag (welding),0.044642857142857144
calcium silicate hydrate,sodium hydroxide,0.03273809523809524
calcium silicate hydrate,calcium silicate,0.11011904761904762
calcium silicate hydrate,portlandite,0.05952380952380952
calcium silicate hydrate,pozzolanic reaction,0.041666666666666664
calcium silicate hydrate,cementitious,0.0744047619047619
calcium silicate hydrate,aluminate,0.02976190476190476
calcium silicate hydrate,thermogravimetric analysis,0.02976190476190476
calcium silicate hydrate,ettringite,0.07738095238095238
polyvinyl alcohol,thermogravimetric analysis,0.035830618892508145
polyvinyl alcohol,electrospinning,0.05537459283387622
polyvinyl alcohol,vinyl alcohol,0.03908794788273615
hydrochloric acid,sodium hydroxide,0.050980392156862744
hydrochloric acid,phosphoric acid,0.03137254901960784
heptane,fraction (chemistry),0.037037037037037035
heptane,asphaltene,0.046296296296296294
silicon dioxide,titanium dioxide,0.06832298136645963
silicon dioxide,deposition,0.037267080745341616
silicon dioxide,silicon oxide,0.031055900621118012
silicon dioxide,passivation,0.043478260869565216
fast ion conductor,tetragonal crystal system,0.03125
halloysite,thermal stability,0.05513784461152882
halloysite,thermogravimetric analysis,0.040100250626566414
volatilisation,electric arc furnace,0.02962962962962963
volatilisation,thermogravimetric analysis,0.044444444444444446
volatilisation,isothermal process,0.044444444444444446
volatilisation,vaporization,0.02962962962962963
volatilisation,roasting,0.05185185185185185
volatilisation,slag (welding),0.02962962962962963
crystal violet,malachite green,0.03896103896103896
crystal violet,langmuir adsorption model,0.05194805194805195
crystal violet,crystal (programming language),0.07792207792207792
crystal violet,endothermic process,0.03896103896103896
crystal violet,carbon fibers,0.03896103896103896
crystal violet,cationic polymerization,0.05194805194805195
crystal violet,methylene blue,0.05194805194805195
crystal violet,silver nanoparticle,0.03896103896103896
crystal violet,thermogravimetric analysis,0.03896103896103896
crystal violet,degradation,0.05194805194805195
acetylene,carbon fibers,0.16831683168316833
acetylene,deposition,0.0297029702970297
acetylene,bimetallic strip,0.039603960396039604
tribometer,abrasion (mechanical),0.036036036036036036
tribometer,reciprocating motion,0.04804804804804805
tribometer,metal matrix composite,0.036036036036036036
tribometer,tribocorrosion,0.057057057057057055
autoclave,hydrodeoxygenation,0.032432432432432434
organic synthesis,reactivity,0.03676470588235294
organic synthesis,coupling reaction,0.029411764705882353
organic synthesis,visible spectrum,0.029411764705882353
spall,abrasion (mechanical),0.029411764705882353
spall,brittleness,0.049019607843137254
spall,thermal shock,0.0392156862745098
spall,carbon fibers,0.029411764705882353
spall,void (composites),0.029411764705882353
spall,electrical discharge machining,0.0392156862745098
passivation,carrier lifetime,0.05286343612334802
passivation,deposition,0.0513950073421439
sodalite,nepheline,0.04285714285714286
sodalite,physisorption,0.02857142857142857
sodalite,sodium hydroxide,0.03571428571428571
sodalite,sodium aluminate,0.02857142857142857
sodalite,hydrothermal synthesis,0.05
sodalite,crystal (programming language),0.02857142857142857
sodalite,thermogravimetric analysis,0.02857142857142857
biomolecule,nanomaterials,0.0345821325648415
biomolecule,surface modification,0.09221902017291066
biomolecule,characterization,0.03170028818443804
biomolecule,nanopore,0.043227665706051875
nanomaterials,carbon fibers,0.041988950276243095
nanomaterials,surface modification,0.03259668508287293
kerosene,fuel oil,0.0782122905027933
kerosene,fluid catalytic cracking,0.0446927374301676
kerosene,naphtha,0.055865921787709494
solvothermal synthesis,morphology,0.05194805194805195
solvothermal synthesis,nanorod,0.03896103896103896
solvothermal synthesis,powder diffraction,0.05194805194805195
solvothermal synthesis,thermogravimetric analysis,0.05194805194805195
bimetal,bimetallic strip,0.1978021978021978
bimetal,carbon fibers,0.03296703296703297
bimetal,nanomaterial-based catalyst,0.04395604395604396
nitrobenzene,silver nanoparticle,0.037383177570093455
nitrobenzene,nanomaterial-based catalyst,0.04672897196261682
pitting corrosion,passivation,0.06896551724137931
honeycomb,carbon fibers,0.03067484662576687
honeycomb,polystyrene,0.03680981595092025
honeycomb,cordierite,0.03067484662576687
honeycomb,monolith,0.04294478527607362
selective laser melting,particle (ecology),0.03314917127071823
selective laser melting,selective laser sintering,0.10497237569060773
selective laser melting,titanium alloy,0.06629834254143646
selective laser melting,deposition,0.03314917127071823
photoelectrochemistry,charge carrier,0.03553299492385787
photoelectrochemistry,passivation,0.04568527918781726
photoelectrochemistry,anodizing,0.030456852791878174
photoelectrochemistry,photocurrent,0.14720812182741116
photoelectrochemistry,nanorod,0.030456852791878174
cementitious,pozzolanic activity,0.035908596300326445
cementitious,silica fume,0.055495103373231776
cementitious,shrinkage,0.035908596300326445
cementitious,slag (welding),0.056583242655059846
cementitious,pozzolanic reaction,0.04570184983677911
cementitious,metakaolin,0.042437431991294884
ostwald ripening,particle (ecology),0.10833333333333334
ostwald ripening,nanomaterials,0.06666666666666667
ostwald ripening,crystal (programming language),0.03333333333333333
ostwald ripening,coalescence (physics),0.06666666666666667
environmental pollution,environmentally friendly,0.05056179775280899
methylene blue,visible spectrum,0.046218487394957986
methylene blue,photodegradation,0.03361344537815126
methylene blue,methylene,0.05042016806722689
methylene blue,degradation,0.04411764705882353
methylene blue,specific surface area,0.03361344537815126
methylene blue,cationic polymerization,0.04201680672268908
methylene blue,langmuir adsorption model,0.05672268907563025
methylene blue,carbon fibers,0.04201680672268908
reusability,environmentally friendly,0.032
reusability,reaction conditions,0.032
reusability,degradation,0.04
screen printing,temperature coefficient,0.03305785123966942
screen printing,flexible electronics,0.03305785123966942
hydrophobic silica,surface modification,0.039473684210526314
hydrophobic silica,particle (ecology),0.05263157894736842
hydrophobic silica,superhydrophobic coating,0.039473684210526314
hydrophobic silica,fumed silica,0.09210526315789473
hydrophobic silica,thermogravimetric analysis,0.039473684210526314
incipient wetness impregnation,temperature-programmed reduction,0.05454545454545454
incipient wetness impregnation,carbon fibers,0.03636363636363636
incipient wetness impregnation,chemisorption,0.031818181818181815
incipient wetness impregnation,hydrodeoxygenation,0.03636363636363636
incipient wetness impregnation,bimetallic strip,0.05909090909090909
diffractometer,powder diffraction,0.029850746268656716
ultrafiltration (renal),membrane fouling,0.09473684210526316
ultrafiltration (renal),filtration (mathematics),0.09824561403508772
ultrafiltration (renal),nanofiltration,0.06666666666666667
ultrafiltration (renal),biofouling,0.056140350877192984
ultrafiltration (renal),ceramic membrane,0.08070175438596491
ultrafiltration (renal),phase inversion,0.03859649122807018
biomaterial,biocompatible material,0.054838709677419356
biomaterial,titanium alloy,0.035483870967741936
biomaterial,biocompatibility,0.14838709677419354
biomaterial,simulated body fluid,0.03870967741935484
biomaterial,surface modification,0.04516129032258064
supercritical drying,nanoporous,0.05084745762711865
supercritical drying,thermal stability,0.0847457627118644
supercritical drying,specific surface area,0.1694915254237288
supercritical drying,ambient pressure,0.03389830508474576
supercritical drying,mullite,0.03389830508474576
supercritical drying,carbon fibers,0.05084745762711865
wollastonite,calcium silicate,0.04198473282442748
wollastonite,gehlenite,0.04198473282442748
wollastonite,slag (welding),0.04580152671755725
wollastonite,anorthite,0.03435114503816794
cementation (geology),universal testing machine,0.09904153354632587
cementation (geology),aluminide,0.02875399361022364
thermal desorption spectroscopy,temperature-programmed reduction,0.07878787878787878
thermal desorption spectroscopy,thermal stability,0.030303030303030304
thermal desorption spectroscopy,thermogravimetric analysis,0.03636363636363636
thermal desorption spectroscopy,physisorption,0.04242424242424243
thermal desorption spectroscopy,dimethyl ether,0.03636363636363636
molecularly imprinted polymer,molecular imprinting,0.15803814713896458
molecularly imprinted polymer,differential pulse voltammetry,0.04904632152588556
molecularly imprinted polymer,electrochemical gas sensor,0.09809264305177112
molecularly imprinted polymer,glassy carbon,0.02997275204359673
molecularly imprinted polymer,solid phase extraction,0.043596730245231606
gangue,slag (welding),0.042735042735042736
gangue,magnetic separation,0.029914529914529916
gangue,iron ore,0.10683760683760683
gangue,beneficiation,0.05128205128205128
gangue,roasting,0.029914529914529916
mordenite,thermogravimetry,0.02877697841726619
mordenite,clinoptilolite,0.06474820143884892
polymer nanocomposite,surface modification,0.043478260869565216
polymer nanocomposite,filler (materials),0.03557312252964427
polymer nanocomposite,characterization,0.03557312252964427
polymer nanocomposite,polystyrene,0.039525691699604744
polymer nanocomposite,thermal stability,0.05138339920948617
alkalinity,cementitious,0.0425531914893617
alkalinity,slag (welding),0.031914893617021274
alkalinity,bayer process,0.03723404255319149
alkalinity,red mud,0.0851063829787234
green body,relative density,0.05357142857142857
green body,shrinkage,0.13392857142857142
green body,alumina ceramic,0.03571428571428571
polydimethylsiloxane,polystyrene,0.03273809523809524
delamination,abrasion (mechanical),0.05714285714285714
raft,emulsion polymerization,0.03202846975088968
raft,chain transfer,0.26868327402135234
asphaltene,fraction (chemistry),0.06896551724137931
chemical stability,thermal stability,0.11926605504587157
chemical stability,chemical-looping combustion,0.03211009174311927
methyl acrylate,chain transfer,0.03225806451612903
methyl acrylate,atom-transfer radical-polymerization,0.04838709677419355
molar mass distribution,chain transfer,0.08426966292134831
