from,to,weight
bet theory,langmuir adsorption model,0.07246376811594203
bet theory,thermogravimetric analysis,0.07246376811594203
crystal violet,cationic polymerization,0.07547169811320754
crystal violet,methylene blue,0.09433962264150944
crystal violet,langmuir adsorption model,0.09433962264150944
crystal violet,photodegradation,0.07547169811320754
hydrothermal carbonization,carbon fibers,0.27419354838709675
hydrothermal carbonization,cobalt oxide,0.06451612903225806
chronoamperometry,oxygen evolution,0.08235294117647059
chronoamperometry,linear sweep voltammetry,0.10588235294117647
chronoamperometry,cobalt oxide,0.12941176470588237
kirkendall effect,carbon fibers,0.07407407407407407
kirkendall effect,nanomaterials,0.07407407407407407
kirkendall effect,overpotential,0.07407407407407407
powder diffraction,thermogravimetric analysis,0.1
phosphide,electrolysis of water,0.09230769230769231
phosphide,oxygen evolution,0.16923076923076924
phosphide,overpotential,0.09230769230769231
absorption edge,visible spectrum,0.06666666666666667
absorption edge,crystal (programming language),0.06666666666666667
absorption edge,xanes,0.08888888888888889
absorption edge,x-ray absorption spectroscopy,0.06666666666666667
cationic polymerization,methylene blue,0.07553956834532374
electrolysis of water,alkaline water electrolysis,0.08379888268156424
electrolysis of water,oxygen evolution,0.33519553072625696
electrolysis of water,overpotential,0.1564245810055866
swelling capacity,thermogravimetric analysis,0.09230769230769231
swelling capacity,thermal stability,0.07692307692307693
swelling capacity,acrylic acid,0.07692307692307693
swelling capacity,distilled water,0.07692307692307693
methyl orange,degradation,0.07602339181286549
methyl orange,methylene blue,0.07602339181286549
methyl orange,photodegradation,0.06432748538011696
cobaltite,lanthanum,0.08737864077669903
wurtzite crystal structure,photodegradation,0.07258064516129033
chemical bath deposition,deposition,0.22950819672131148
chemical bath deposition,nanorod,0.09836065573770492
sodium-ion battery,carbon fibers,0.17391304347826086
amperometry,cobalt oxide,0.1111111111111111
amperometry,electrochemical gas sensor,0.08333333333333333
sulfidation,cobalt oxide,0.06818181818181818
sulfidation,carbon fibers,0.13636363636363635
sulfidation,oxygen evolution,0.06818181818181818
photothermal effect,nanomaterials,0.125
photothermal effect,biocompatibility,0.08333333333333333
pulsed laser deposition,deposition,0.16666666666666666
reversible hydrogen electrode,cobalt oxide,0.07291666666666667
reversible hydrogen electrode,oxygen evolution,0.17708333333333334
reversible hydrogen electrode,carbon fibers,0.07291666666666667
reversible hydrogen electrode,photocurrent,0.07291666666666667
reversible hydrogen electrode,overpotential,0.0625
mixed oxide,cobalt oxide,0.1282051282051282
polyvinylidene fluoride,electrospinning,0.10526315789473684
polyvinylidene fluoride,lithium cobalt oxide,0.07894736842105263
nanopore,surface modification,0.07692307692307693
nanopore,cobalt oxide,0.07692307692307693
nanopore,nanoporous,0.1346153846153846
thermal oxidation,atmospheric temperature range,0.08
thermal oxidation,oxidizing agent,0.08
thermal oxidation,nanorod,0.08
ammonia production,selective catalytic reduction,0.078125
ammonia production,ammonia borane,0.0625
anhydrous,thermogravimetry,0.06521739130434782
nanocellulose,nanomaterials,0.07317073170731707
iron oxide nanoparticles,cobalt oxide,0.06382978723404255
iron oxide nanoparticles,nanomaterials,0.0851063829787234
iron oxide nanoparticles,superparamagnetism,0.06382978723404255
exchange current density,electrolysis of water,0.13793103448275862
exchange current density,noble metal,0.06896551724137931
exchange current density,oxygen evolution,0.20689655172413793
exchange current density,overpotential,0.2413793103448276
tetrahedron,oxygen evolution,0.13043478260869565
polyhedron,surface modification,0.09375
polyhedron,carbon fibers,0.0625
polyhedron,crystal (programming language),0.0625
polyhedron,cobalt oxide,0.0625
polyhedron,cationic polymerization,0.0625
chemical stability,thermal stability,0.06329113924050633
bimetallic strip,oxygen evolution,0.07513416815742398
bimetal,bimetallic strip,0.14285714285714285
bimetal,oxygen evolution,0.07142857142857142
alkaline water electrolysis,overpotential,0.12295081967213115
alkaline water electrolysis,oxygen evolution,0.27049180327868855
alkaline water electrolysis,electrolysis of water,0.2459016393442623
alkaline water electrolysis,cobalt oxide,0.09836065573770492
facet (psychology),oxygen evolution,0.16129032258064516
facet (psychology),crystal (programming language),0.12903225806451613
facet (psychology),carbon fibers,0.06451612903225806
silver nitrate,silver nanoparticle,0.18181818181818182
monoclinic crystal system,crystal (programming language),0.08854166666666667
anodizing,nanopore,0.075
electronegativity,oxygen evolution,0.09523809523809523
prussian blue,oxygen evolution,0.11290322580645161
mxenes,nanomaterials,0.11320754716981132
mxenes,oxygen evolution,0.07547169811320754
cerium oxide,cobalt oxide,0.18518518518518517
energy-dispersive x-ray spectroscopy,cobalt oxide,0.1
energy-dispersive x-ray spectroscopy,nanomaterials,0.075
graphitic carbon nitride,carbon fibers,0.12413793103448276
graphitic carbon nitride,carbon nitride,0.14482758620689656
amide,carboxylate,0.06329113924050633
specific surface area,bet theory,0.09523809523809523
exothermic reaction,endothermic process,0.1111111111111111
exothermic reaction,thermal runaway,0.08888888888888889
rhodamine b,degradation,0.10638297872340426
rhodamine b,rhodamine,0.07801418439716312
rhodamine b,photodegradation,0.08865248226950355
electrochemical energy storage,electrochemical energy conversion,0.24761904761904763
electrochemical energy storage,energy transformation,0.06666666666666667
electrochemical energy storage,nanomaterials,0.0761904761904762
electrochemical energy storage,energy density,0.06666666666666667
glucose oxidase,surface modification,0.08333333333333333
glucose oxidase,nanomaterials,0.08333333333333333
pseudocapacitor,cobalt oxide,0.10714285714285714
non-blocking i/o,nickel oxide,0.06451612903225806
halloysite,langmuir adsorption model,0.06666666666666667
halloysite,thermal stability,0.06666666666666667
catalytic oxidation,cobalt oxide,0.0851063829787234
europium,thermal stability,0.07692307692307693
reusability,noble metal,0.06521739130434782
reusability,degradation,0.10869565217391304
reusability,rhodamine b,0.06521739130434782
polysulfide,carbon fibers,0.12962962962962962
morphology,cobalt oxide,0.07462686567164178
metal hydroxide,layered double hydroxides,0.14634146341463414
metal hydroxide,oxygen evolution,0.07317073170731707
nickel oxide,cobalt oxide,0.2236842105263158
nickel oxide,non-blocking i/o,0.18421052631578946
lithium cobalt oxide,cobalt oxide,0.3201581027667984
coordination complex,coordination polymer,0.09701492537313433
nanoneedle,power density,0.11764705882352941
nanoneedle,cobalt oxide,0.11764705882352941
spin states,magnetism,0.07462686567164178
spin states,oxygen evolution,0.1044776119402985
benzoic acid,carboxylate,0.06666666666666667
polypropylene,surface modification,0.07317073170731707
nanoflower,nanorod,0.15151515151515152
hydroxyl radical,degradation,0.21739130434782608
hydroxyl radical,persulfate,0.06521739130434782
lattice constant,lattice (music),0.07954545454545454
glutaraldehyde,gelatin,0.1276595744680851
glutaraldehyde,thermal stability,0.06382978723404255
polyacrylonitrile,electrospinning,0.12631578947368421
polyacrylonitrile,carbon fibers,0.10526315789473684
inert gas,inert,0.16666666666666666
oxidation state,x-ray absorption spectroscopy,0.06474820143884892
oxidation state,cobalt oxide,0.06474820143884892
oxidation state,oxygen evolution,0.07913669064748201
power density,cobalt oxide,0.06557377049180328
power density,carbon fibers,0.10382513661202186
4-nitrophenol,selective catalytic reduction,0.13636363636363635
4-nitrophenol,carbon fibers,0.06818181818181818
uranyl,carboxylate,0.07142857142857142
hydrochloric acid,malachite green,0.06666666666666667
lithium battery,lithium metal,0.07547169811320754
lithium battery,fast ion conductor,0.07547169811320754
microcrystalline,nanocellulose,0.09090909090909091
microcrystalline,thermal stability,0.09090909090909091
reducing agent,silver nanoparticle,0.06976744186046512
reducing agent,absorbance,0.09302325581395349
polyvinyl alcohol,vinyl alcohol,0.078125
octahedral molecular geometry,coordination complex,0.0625
octahedral molecular geometry,coordination polymer,0.0625
triclinic crystal system,carboxylate,0.10344827586206896
triclinic crystal system,crystal (programming language),0.22413793103448276
photoelectrochemistry,photoelectrochemical cell,0.11428571428571428
photoelectrochemistry,oxygen evolution,0.1
photoelectrochemistry,photocurrent,0.14285714285714285
imidazole,zeolitic imidazolate framework,0.08108108108108109
imidazole,imidazolate,0.08108108108108109
photoelectrochemical cell,photoelectrochemistry,0.16
photoelectrochemical cell,photocurrent,0.08
propane,catalytic combustion,0.08791208791208792
propane,space velocity,0.07692307692307693
phenanthroline,coordination complex,0.09523809523809523
phenanthroline,carboxylate,0.09523809523809523
rutile,titanium dioxide,0.0967741935483871
rutile,oxygen evolution,0.06451612903225806
gravimetric analysis,carbon fibers,0.07692307692307693
gravimetric analysis,cobalt oxide,0.07692307692307693
gravimetric analysis,thermogravimetric analysis,0.07692307692307693
overlayer,passivation,0.14705882352941177
overlayer,oxygen evolution,0.08823529411764706
glassy carbon,cobalt oxide,0.11475409836065574
glassy carbon,electrochemical gas sensor,0.06557377049180328
glassy carbon,carbon fibers,0.08196721311475409
glassy carbon,linear sweep voltammetry,0.06557377049180328
glassy carbon,differential pulse voltammetry,0.06557377049180328
linear sweep voltammetry,oxygen evolution,0.08045977011494253
linear sweep voltammetry,cobalt oxide,0.08045977011494253
linear sweep voltammetry,overpotential,0.10344827586206896
linear sweep voltammetry,chronoamperometry,0.10344827586206896
cobalt hydroxide,cobalt oxide,0.2
cobalt hydroxide,oxygen evolution,0.12
boosting,oxygen evolution,0.07352941176470588
methylene,methylene blue,0.17307692307692307
hemicellulose,pectin,0.08333333333333333
electrochemical energy conversion,energy transformation,0.09433962264150944
electrochemical energy conversion,electrochemical energy storage,0.16352201257861634
electrochemical energy conversion,oxygen evolution,0.12578616352201258
thermal treatment,carbon fibers,0.09523809523809523
distilled water,acrylic acid,0.0625
polyacrylic acid,acrylic acid,0.08653846153846154
oxygen evolution,electrolysis of water,0.0702576112412178
oxygen evolution,overpotential,0.20725995316159251
oxygen evolution,cobalt oxide,0.10421545667447307
hydrothermal synthesis,cobalt oxide,0.0658682634730539
langmuir adsorption model,methylene blue,0.06722689075630252
langmuir adsorption model,endothermic process,0.07282913165266107
template,nanorod,0.07317073170731707
template,nanomaterials,0.07317073170731707
horizontal scan rate,hydrothermal synthesis,0.0625
horizontal scan rate,cobalt oxide,0.25
horizontal scan rate,power density,0.0625
imidazolate,zeolitic imidazolate framework,0.31645569620253167
imidazolate,carbon fibers,0.0759493670886076
tap water,linear range,0.06382978723404255
xanes,x-ray absorption spectroscopy,0.15315315315315314
xanes,oxidation state,0.07207207207207207
x-ray absorption spectroscopy,cobalt oxide,0.06832298136645963
x-ray absorption spectroscopy,oxygen evolution,0.13664596273291926
x-ray absorption spectroscopy,xanes,0.10559006211180125
sonication,cobalt oxide,0.10256410256410256
electrophoretic deposition,deposition,0.25806451612903225
electrophoretic deposition,carbon fibers,0.06451612903225806
electrophoretic deposition,oxygen evolution,0.06451612903225806
sawdust,chemisorption,0.07894736842105263
fischer–tropsch process,carbon fibers,0.10344827586206896
fischer–tropsch process,cobalt oxide,0.08374384236453201
carbon nitride,carbon fibers,0.22321428571428573
carbon nitride,graphitic carbon nitride,0.1875
methanation,carbon fibers,0.08333333333333333
methanation,cobalt oxide,0.06666666666666667
methanation,fischer–tropsch process,0.1
nickel sulfide,nickel oxide,0.07692307692307693
nickel sulfide,oxygen evolution,0.07692307692307693
nickel sulfide,cobalt sulfide,0.23076923076923078
nickel sulfide,overpotential,0.07692307692307693
nickel sulfide,bimetallic strip,0.07692307692307693
tungsten carbide,oxygen evolution,0.07142857142857142
lanthanum,cobaltite,0.06474820143884892
biomolecule,nanomaterials,0.06578947368421052
biomolecule,surface modification,0.06578947368421052
cobalt oxide,oxygen evolution,0.09955257270693513
sodium hydroxide,carboxymethyl cellulose,0.12307692307692308
stripping (fiber),carbon fibers,0.06666666666666667
carbon dioxide reforming,carbon fibers,0.12
carbon dioxide reforming,thermogravimetric analysis,0.06666666666666667
carbon dioxide reforming,bimetallic strip,0.16
differential pulse voltammetry,electrochemical gas sensor,0.21176470588235294
exchange bias,hysteresis,0.14705882352941177
polymer nanocomposite,thermal stability,0.14285714285714285
polymer nanocomposite,cobalt oxide,0.09523809523809523
surface charge,surface modification,0.0684931506849315
chemisorption,langmuir adsorption model,0.13245033112582782
titanium oxide,cobalt oxide,0.16
titanium oxide,carbon fibers,0.08
titanium oxide,titanium dioxide,0.12
heteroatom,overpotential,0.09615384615384616
heteroatom,carbon fibers,0.20512820512820512
heteroatom,nanomaterials,0.0641025641025641
heteroatom,oxygen evolution,0.10256410256410256
zeolitic imidazolate framework,imidazolate,0.3067484662576687
zeolitic imidazolate framework,carbon fibers,0.08588957055214724
nanocages,oxygen evolution,0.13114754098360656
nanocages,carbon fibers,0.14754098360655737
nanocages,overpotential,0.09836065573770492
space velocity,propane,0.06363636363636363
space velocity,fischer–tropsch process,0.07272727272727272
noble metal,electrolysis of water,0.06428571428571428
noble metal,oxygen evolution,0.15714285714285714
noble metal,overpotential,0.10357142857142858
open-circuit voltage,passivation,0.06818181818181818
open-circuit voltage,state of charge,0.09090909090909091
microfiber,polylactic acid,0.10526315789473684
inert,inert gas,0.18181818181818182
lithium iron phosphate,cobalt oxide,0.1038961038961039
lithium iron phosphate,lithium cobalt oxide,0.14285714285714285
lithium iron phosphate,state of charge,0.09090909090909091
polyoxometalate,oxygen evolution,0.08571428571428572
nanoclusters,oxygen evolution,0.06504065040650407
rhodamine,rhodamine b,0.30985915492957744
rhodamine,photodegradation,0.07042253521126761
deep eutectic solvent,cobalt oxide,0.08
ionic radius,orthorhombic crystal system,0.0625
amorphous carbon,carbon fibers,0.4222222222222222
vinyl alcohol,thermal stability,0.08235294117647059
vinyl alcohol,polyvinyl alcohol,0.11764705882352941
differential thermal analysis,thermogravimetry,0.13636363636363635
differential thermal analysis,thermogravimetric analysis,0.18181818181818182
selected area diffraction,nanosheet,0.1
selected area diffraction,cobalt oxide,0.2
selected area diffraction,wurtzite crystal structure,0.1
dodecahedron,carbon fibers,0.1
dodecahedron,cobalt oxide,0.06666666666666667
dodecahedron,specific surface area,0.06666666666666667
dodecahedron,nanocages,0.1
ammonia borane,sodium borohydride,0.07692307692307693
ammonia borane,nanomaterial-based catalyst,0.09615384615384616
ammonia borane,boranes,0.15384615384615385
ammonia borane,ammonia production,0.07692307692307693
boranes,ammonia borane,0.2222222222222222
isostructural,carboxylate,0.07228915662650602
alcohol oxidation,cobalt oxide,0.08163265306122448
alcohol oxidation,benzyl alcohol,0.12244897959183673
alcohol oxidation,benzaldehyde,0.08163265306122448
benzaldehyde,benzyl alcohol,0.24561403508771928
benzaldehyde,catalytic oxidation,0.07017543859649122
benzaldehyde,alcohol oxidation,0.07017543859649122
sodium borohydride,ammonia borane,0.06779661016949153
sodium borohydride,cobalt oxide,0.06779661016949153
sodium borohydride,nanoclusters,0.06779661016949153
separator (oil production),lithium cobalt oxide,0.10465116279069768
photodegradation,degradation,0.12171052631578948
photodegradation,visible spectrum,0.10197368421052631
photodegradation,methylene blue,0.06907894736842106
photodegradation,rhodamine b,0.08223684210526316
fast ion conductor,lithium metal,0.08
water-gas shift reaction,fischer–tropsch process,0.07692307692307693
water-gas shift reaction,cobalt oxide,0.0641025641025641
water-gas shift reaction,methanation,0.08974358974358974
potassium persulfate,distilled water,0.1282051282051282
potassium persulfate,persulfate,0.10256410256410256
potassium persulfate,acrylic acid,0.10256410256410256
oleylamine,dispersity,0.1111111111111111
bifunctional catalyst,oxygen evolution,0.25
bifunctional catalyst,carbon fibers,0.0625
bifunctional catalyst,overpotential,0.125
nanorod,oxygen evolution,0.06582278481012659
molybdenum disulfide,noble metal,0.07407407407407407
molybdenum disulfide,overpotential,0.1111111111111111
coordination polymer,coordination complex,0.0718232044198895
coordination polymer,carboxylate,0.08287292817679558
nanocrystalline material,cobalt oxide,0.088
aqueous medium,coordination polymer,0.06666666666666667
selective catalytic reduction,4-nitrophenol,0.08108108108108109
selective catalytic reduction,carbon fibers,0.06756756756756757
selective catalytic reduction,ammonia production,0.06756756756756757
thermogravimetry,thermogravimetric analysis,0.06722689075630252
nanometre,nanomaterials,0.16666666666666666
indium tin oxide,tin oxide,0.08333333333333333
overpotential,oxygen evolution,0.359026369168357
overpotential,cobalt oxide,0.07403651115618662
sulfonic acid,thermal stability,0.06666666666666667
sulfonic acid,thermogravimetric analysis,0.06666666666666667
tetracycline hydrochloride,degradation,0.14705882352941177
catalytic combustion,thermal stability,0.0625
catalytic combustion,cobalt oxide,0.1125
catalytic combustion,propane,0.1
cellulose fiber,carboxymethyl cellulose,0.08888888888888889
cellulose fiber,nanocellulose,0.06666666666666667
cellulose fiber,thermogravimetric analysis,0.08888888888888889
barium,cobaltite,0.07017543859649122
congo red,degradation,0.08771929824561403
congo red,photodegradation,0.07017543859649122
congo red,langmuir adsorption model,0.08771929824561403
tin oxide,cobalt oxide,0.13414634146341464
methylene blue,degradation,0.10796915167095116
specific energy,cobalt oxide,0.12195121951219512
specific energy,gravimetric analysis,0.07317073170731707
electrochemical gas sensor,cobalt oxide,0.1111111111111111
electrochemical gas sensor,differential pulse voltammetry,0.15384615384615385
rational design,oxygen evolution,0.136986301369863
partial pressure,partial oxidation,0.08108108108108109
agglomerate,carbon fibers,0.06666666666666667
agglomerate,thermogravimetric analysis,0.1
microreactor,fischer–tropsch process,0.1388888888888889
physisorption,langmuir adsorption model,0.0847457627118644
rietveld refinement,powder diffraction,0.09090909090909091
hysteresis,exchange bias,0.1595744680851064
lithium metal,energy density,0.08108108108108109
lithium metal,fast ion conductor,0.08108108108108109
energy transformation,electrochemical energy storage,0.07446808510638298
energy transformation,electrochemical energy conversion,0.1595744680851064
