from,to,weight
biocompatibility,surface modification,0.061586638830897704
anodizing,nanopore,0.04969418960244648
anodizing,template,0.034403669724770644
anodizing,nanoporous,0.10703363914373089
polyvinyl alcohol,thermogravimetric analysis,0.035830618892508145
polyvinyl alcohol,electrospinning,0.05537459283387622
reaction rate,isothermal process,0.03763440860215054
reaction rate,thermogravimetric analysis,0.03763440860215054
volume fraction,particle (ecology),0.04148660328435609
exothermic reaction,endothermic process,0.06678700361010831
exothermic reaction,langmuir adsorption model,0.036101083032490974
chemisorption,physisorption,0.06276150627615062
chemisorption,langmuir adsorption model,0.05230125523012552
mass fraction,fraction (chemistry),0.07073170731707316
mass fraction,volume fraction,0.06341463414634146
mass fraction,particle (ecology),0.041463414634146344
electrochemical gas sensor,glassy carbon,0.09474768280123584
electrochemical gas sensor,carbon fibers,0.04016477857878476
tetragonal crystal system,monoclinic crystal system,0.09142857142857143
tetragonal crystal system,orthorhombic crystal system,0.06190476190476191
layered double hydroxides,thermogravimetric analysis,0.03768115942028986
layered double hydroxides,coprecipitation,0.04927536231884058
aluminium oxides,anodizing,0.08708708708708708
aluminium oxides,nanoporous,0.042042042042042045
degradation,visible spectrum,0.04033379694019471
orthorhombic crystal system,rietveld refinement,0.04192546583850932
orthorhombic crystal system,tetragonal crystal system,0.10093167701863354
orthorhombic crystal system,monoclinic crystal system,0.08229813664596274
orthorhombic crystal system,crystal (programming language),0.034161490683229816
bimetallic strip,carbon fibers,0.047522750252780584
polypropylene,thermal stability,0.05536912751677853
polypropylene,thermogravimetric analysis,0.050335570469798654
overpotential,carbon fibers,0.061371841155234655
methylene blue,visible spectrum,0.046218487394957986
methylene blue,degradation,0.04411764705882353
methylene blue,specific surface area,0.03361344537815126
methylene blue,cationic polymerization,0.04201680672268908
methylene blue,langmuir adsorption model,0.05672268907563025
methylene blue,carbon fibers,0.04201680672268908
endothermic process,exothermic reaction,0.07115384615384615
endothermic process,langmuir adsorption model,0.175
hydrothermal synthesis,characterization,0.03353057199211045
hydrothermal synthesis,zsm-5,0.03353057199211045
hydrothermal synthesis,nanorod,0.03550295857988166
morphology,particle (ecology),0.036544850498338874
microscale chemistry,particle (ecology),0.03581267217630854
physisorption,chemisorption,0.07425742574257425
physisorption,thermogravimetric analysis,0.03712871287128713
cobalt oxide,carbon fibers,0.05054151624548736
hybrid material,carbon fibers,0.03571428571428571
hybrid material,thermal stability,0.04220779220779221
hybrid material,thermogravimetric analysis,0.04220779220779221
inert gas,inert,0.1799660441426146
inert gas,carbon fibers,0.06112054329371817
inert gas,thermogravimetric analysis,0.035653650254668934
titanium alloy,surface modification,0.04574132492113565
titanium alloy,biocompatibility,0.05362776025236593
gravimetric analysis,thermal stability,0.05665024630541872
gravimetric analysis,thermogravimetric analysis,0.15763546798029557
zsm-5,hydrothermal synthesis,0.0405727923627685
specific surface area,carbon fibers,0.08440999138673558
specific surface area,bet theory,0.08096468561584841
aluminate,slag (welding),0.04
nanomaterials,carbon fibers,0.041988950276243095
electrospinning,carbon fibers,0.035398230088495575
halloysite,thermal stability,0.05513784461152882
halloysite,thermogravimetric analysis,0.040100250626566414
titanium dioxide,rutile,0.06430868167202572
powder diffraction,monoclinic crystal system,0.036684782608695655
powder diffraction,thermogravimetric analysis,0.03804347826086957
powder diffraction,rietveld refinement,0.09103260869565218
thermal stability,thermogravimetric analysis,0.11353467561521252
space velocity,carbon fibers,0.041025641025641026
fluorine,carbon fibers,0.03861003861003861
ultraviolet,visible spectrum,0.04227405247813411
nanoporous,nanopore,0.0808641975308642
nanoporous,anodizing,0.08641975308641975
fraction (chemistry),carbon fibers,0.042316258351893093
fraction (chemistry),mass fraction,0.0645879732739421
visible spectrum,degradation,0.055930568948891035
visible spectrum,carbon fibers,0.04532304725168756
differential thermal analysis,thermogravimetric analysis,0.13663663663663664
differential thermal analysis,thermal stability,0.03453453453453453
differential thermal analysis,thermogravimetry,0.0915915915915916
thermogravimetric analysis,thermal stability,0.09668968802095737
template,nanomaterials,0.035058430717863104
template,nanoporous,0.04674457429048414
template,nanopore,0.038397328881469114
template,anodizing,0.07512520868113523
hydrochloric acid,sodium hydroxide,0.050980392156862744
dispersity,polystyrene,0.03986710963455149
langmuir adsorption model,endothermic process,0.1006637168141593
langmuir adsorption model,thermogravimetric analysis,0.04314159292035398
nanopore,nanoporous,0.16093366093366093
nanopore,anodizing,0.07985257985257985
matrix (chemical analysis),particle (ecology),0.04096385542168675
